,mt,ribo,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
MIR1302-2HG,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
FAM138A,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
OR4F5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL627309.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0015060094390192701,-0.71988644191799,-1.5274749
AL627309.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL627309.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL627309.5,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.003677598371799924,0.17399633199597675,-0.15501961
AL627309.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AP006222.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL732372.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
OR4F29,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC114498.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
OR4F16,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL669831.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01409,False,False,67,0.040439054,96.12940496822647,70.0,False,0.03593295450686953,0.028309673082319093,-0.3787049
FAM87B,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01128,False,False,179,0.11554015,89.65915655690353,200.0,False,0.06980873303154671,-0.06548384157516111,-0.52271414
LINC00115,False,False,10,0.0057770074,99.42229924898902,10.0,True,0.026996208617474607,1.4021604831015304,1.7306867
FAM41C,False,False,36,0.020797227,97.92027729636048,36.0,False,0.02533731092519991,0.29008476051108545,0.02322096
AL645608.6,False,False,6,0.004043905,99.65337954939342,7.0,False,9.999999999995e-13,,
AL645608.2,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
AL645608.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02593,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SAMD11,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0012493605847529493,-0.9068463221450961,-1.8145305
NOC2L,False,False,461,0.35701907,73.36799537839399,618.0,False,0.3789540188909115,0.727786582018866,0.52926123
KLHL17,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0041204962542096555,-0.35597193802984956,-0.96872556
PLEKHN1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PERM1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL645608.7,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
HES4,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0011860394327884295,-0.9588903503488231,-1.8944381
ISG15,False,False,738,0.712305,57.36568457538995,1233.0,False,0.5344033420176818,0.5212667091445699,0.07066543
AL645608.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0020723454739477397,-0.40038552727198734,-1.0369176
AGRN,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.012104566699845531,0.8937958555461114,0.9501506
AL645608.5,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL645608.8,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RNF223,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
C1orf159,False,False,100,0.06239168,94.22299248989023,108.0,False,0.06782419528811989,-0.4189597447017813,-1.0654361
AL390719.3,False,False,15,0.008665511,99.13344887348353,15.0,False,0.009796417656727844,0.8652243264791502,0.9062823
LINC01342,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL390719.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TTLL10-AS1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
TTLL10,False,False,21,0.012131716,98.78682842287695,21.0,False,0.018416907258939245,0.622830590552075,0.5341143
TNFRSF18,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.008513710918541967,1.0158348480989292,1.1375276
TNFRSF4,False,False,23,0.01502022,98.67128827267476,26.0,True,0.060029913658242104,1.2210779314048263,1.452655
SDF4,False,False,493,0.3801271,71.51935297515887,658.0,False,0.3360550747266886,-0.08862182672411549,-1.2836466
B3GALT6,False,False,114,0.07047949,93.41421143847487,122.0,False,0.08234608281640307,0.15286023272133006,-0.18747169
C1QTNF12,False,False,9,0.0057770074,99.48006932409012,10.0,False,0.0023080558864004546,-0.9830716276287196,-1.9315658
AL162741.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0016724627615443898,-0.6149694065185807,-1.3663867
UBE2J2,False,False,503,0.42576545,70.94165222414789,737.0,False,0.38733860783569046,-0.0926861924555276,-1.2926718
LINC01786,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.001438885841915054,-0.7655143542821056,-1.5975313
SCNN1D,False,False,7,0.004043905,99.59560947429232,7.0,False,0.0022348006193264043,-0.3248333049250792,-0.9209157
ACAP3,False,False,104,0.06296938,93.99191218948584,109.0,False,0.07444630650872824,0.6088157095986676,0.5125961
PUSL1,False,False,156,0.10167533,90.98786828422877,176.0,False,0.10755524473283293,-0.397369491564904,-1.0322868
INTS11,False,False,511,0.38532642,70.4794916233391,667.0,False,0.32201388981806195,0.5060043253840462,0.036773942
AL139287.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CPTP,False,False,109,0.06816869,93.70306181398036,118.0,False,0.07301858142464561,-0.21801760204984322,-0.7569124
TAS1R3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
DVL1,False,False,26,0.01502022,98.49797804737146,26.0,False,0.023531677245869357,0.1248202772282675,-0.23052384
MXRA8,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AURKAIP1,False,False,940,1.3558637,45.696129404968225,2347.0,False,0.9417307681700822,0.22251059680943738,-0.749752
CCNL2,False,False,279,0.18197574,83.88214904679376,315.0,False,0.21214425308200063,0.5088315281463559,0.35908172
MRPL20-AS1,False,False,134,0.08318891,92.25880993645292,144.0,False,0.08917531714740302,0.041185381138776775,-0.3589357
MRPL20,False,False,977,1.5863663,43.55863662622761,2746.0,False,1.0226548186680264,0.39854288161493795,-0.4559944
AL391244.2,False,False,9,0.0057770074,99.48006932409012,10.0,False,0.014802281068317285,0.7850966328924586,0.78325534
ANKRD65,False,False,35,0.020797227,97.97804737146159,36.0,False,0.01965918478672828,0.35495861697786146,0.12282738
AL391244.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TMEM88B,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01770,False,False,8,0.004621606,99.53783939919121,8.0,False,0.0043639282518595545,0.34545241623908396,0.10823169
VWA1,False,False,10,0.0057770074,99.42229924898902,10.0,False,9.999999999995e-13,,
ATAD3C,False,False,32,0.019064125,98.15135759676488,33.0,True,0.020779557865387956,1.0569682173213688,1.2006832
ATAD3B,False,False,172,0.12536107,90.06354708261121,217.0,False,0.13647276797655533,-0.2911977677957593,-0.86927223
ATAD3A,False,False,340,0.3009821,80.3581744656268,521.0,False,0.31025957133696697,0.0006420672071300519,-1.0854281
TMEM240,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
SSU72,False,False,986,1.027152,43.038705950317734,1778.0,False,0.708209489746467,0.2710302464581004,-0.5494143
AL645728.1,False,False,51,0.03119584,97.05372616984403,54.0,False,0.020466635780917543,0.7250901943914402,0.6911223
FNDC10,False,False,41,0.024841132,97.631426920855,43.0,False,0.035460368754831495,0.8056965564199852,0.8148842
AL691432.4,False,False,6,0.0034662045,99.65337954939342,6.0,False,9.999999999995e-13,,
AL691432.2,False,False,111,0.06643558,93.58752166377816,115.0,False,0.05079430866512376,0.7693792160200724,0.759123
MIB2,False,False,190,0.119584054,89.02368573079144,207.0,False,0.09193739509850785,0.31177759517899234,0.056527838
MMP23B,False,False,15,0.008665511,99.13344887348353,15.0,False,0.004749510709044295,-0.6115458459276228,-1.3611302
CDK11B,False,False,362,0.25361064,79.08723281340266,439.0,False,0.2646037755966504,0.521057695422757,0.3778536
FO704657.1,False,False,4,0.002310803,99.7689196995956,4.0,False,9.999999999995e-13,,
SLC35E2B,False,False,66,0.03928365,96.18717504332756,68.0,False,0.027217123638262487,-0.1352756686345137,-0.62987155
CDK11A,False,False,441,0.32640094,74.52339688041593,565.0,False,0.3663132767440819,0.31472697687145096,-0.3879745
SLC35E2A,False,False,61,0.036395147,96.47602541883305,63.0,False,0.04258252314240372,1.0074068371011,1.1245874
NADK,False,False,188,0.12536107,89.13922588099365,217.0,False,0.11866221825842882,-0.10788572097948682,-0.58781743
GNB1,False,False,888,0.85615253,48.7001733102253,1482.0,False,0.6595576503212763,0.7073327951367503,0.28881913
AL109917.1,False,False,6,0.0034662045,99.65337954939342,6.0,False,0.0014553900504064336,-0.7541012412366076,-1.5800078
CALML6,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TMEM52,False,False,15,0.009243212,99.13344887348353,16.0,False,0.002754755144544297,-0.7765180217141656,-1.6144263
CFAP74,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0011885893460365767,-0.9567414163788432,-1.8911387
AL391845.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
GABRD,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AL391845.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
PRKCZ,False,False,83,0.049104564,95.2050837666089,85.0,False,0.012919042285798283,0.1562168132912728,-0.18231803
AL590822.2,False,False,5,0.0028885037,99.71114962449451,5.0,False,0.0015860954780378073,-0.6680344899088665,-1.4478621
PRKCZ-AS1,False,False,4,0.002310803,99.7689196995956,4.0,False,9.999999999995e-13,,
FAAP20,False,False,654,0.5072213,62.21837088388216,878.0,False,0.3452063246323502,-0.01261603440162659,-1.1148689
AL590822.1,False,False,17,0.010976315,99.01790872328135,19.0,False,0.016930666683758665,0.49316409999821087,0.33502617
SKI,False,False,185,0.11900636,89.31253610629693,206.0,True,0.17993327663031844,1.3129801108696666,1.5937604
AL590822.3,False,False,10,0.0057770074,99.42229924898902,10.0,False,0.0014254374188619949,-0.7749114183830796,-1.6119595
MORN1,False,False,64,0.040439054,96.30271519352975,70.0,False,0.03616474900478982,-0.029960256268284698,-0.46817175
AL589739.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL513477.2,False,False,10,0.0057770074,99.42229924898902,10.0,False,9.999999999995e-13,,
RER1,False,False,653,0.6435586,62.27614095898324,1114.0,False,0.6113200716061149,0.2791836207988108,-0.5337499
PEX10,False,False,325,0.22241479,81.22472559214327,385.0,False,0.2548444901859659,0.8239068869823388,0.84284407
PLCH2,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0012388620153217195,-0.9152902618703426,-1.8274952
AL139246.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL139246.4,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PANK4,False,False,30,0.017331023,98.26689774696708,30.0,False,0.018990427895425665,0.13640406077110528,-0.21273826
HES5,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0044063781142990015,-0.7397537506907145,-1.5579789
AL139246.5,False,False,18,0.010398613,98.96013864818023,18.0,False,0.009287893219885613,-0.47845815318269874,-1.1567892
TNFRSF14-AS1,False,False,11,0.006354708,99.36452917388793,11.0,False,0.012637041977441523,-0.01422745112892242,-0.4440158
TNFRSF14,False,False,369,0.24841133,78.68284228769498,430.0,False,0.1555344594688069,0.41390601239280045,0.2133344
AL139246.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRXL2B,False,False,156,0.110918544,90.98786828422877,192.0,False,0.1497979926182651,0.20007184982621373,-0.11498362
MMEL1,False,False,25,0.014442518,98.55574812247256,25.0,False,0.01883652737855563,0.12773703049335963,-0.2260455
AL831784.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TTC34,False,False,6,0.004043905,99.65337954939342,7.0,False,0.0018569380864923957,-0.510245430784589,-1.205595
AC242022.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AC242022.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL592464.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL592464.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL592464.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL589702.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ACTRT2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PRDM16-DT,False,False,23,0.013287118,98.67128827267476,23.0,False,0.029084681451375716,0.9440288612231622,1.0272777
PRDM16,False,False,85,0.051415365,95.0895436164067,89.0,False,0.04776347178587366,0.8880728024410994,0.9413635
AL008733.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL590438.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL354743.2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL354743.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ARHGEF16,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL512413.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
MEGF6,False,False,117,0.073368,93.24090121317158,127.0,False,0.02754395329572419,0.6906018568284594,0.63816935
AL513320.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
TPRG1L,False,False,51,0.03004044,97.05372616984403,52.0,False,0.04615146550271514,0.047766083981191476,-0.3488318
WRAP73,False,False,106,0.065280184,93.87637203928365,113.0,False,0.06463819766627496,0.0743620823476151,-0.30799666
TP73,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL136528.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL136528.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CCDC27,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.008352921434364164,0.996687740334896,1.1081294
SMIM1,False,False,450,0.7030618,74.00346620450607,1217.0,False,0.7032201176322176,0.42620580309999473,-0.25128782
LRRC47,False,False,355,0.25707683,79.49162333911033,445.0,False,0.2184239875978477,-0.1706251278402199,-0.68414664
AL365330.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.001260090066699853,-0.8982896084711781,-1.8013927
CEP104,False,False,172,0.10571924,90.06354708261121,183.0,False,0.07483493199872406,-0.32896615796257733,-0.9272613
DFFB,False,False,81,0.060658578,95.32062391681109,105.0,False,0.04303687094978608,-0.15955332936522768,-0.66714716
C1orf174,False,False,379,0.3096476,78.105141536684,536.0,False,0.30165776157204677,-0.30242158796022733,-1.7584081
LINC01134,False,False,6,0.0034662045,99.65337954939342,6.0,False,9.999999999995e-13,,
LINC01346,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01345,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02780,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL805961.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01777,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL355602.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z98747.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01646,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AJAP1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
Z98886.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
BX005132.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02781,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02782,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL139823.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z98259.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z98259.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
Z98259.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL365255.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
NPHP4,False,False,31,0.017908724,98.20912767186597,31.0,False,0.019315550295308338,0.07991579751434687,-0.29946956
KCNAB2,False,False,465,0.35932988,73.13691507798961,622.0,True,0.21542521234853537,1.1824798601969377,1.3933921
CHD5,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
RPL22,False,True,1682,22.714039,2.8307336799537786,39318.0,False,2.8967503702641086,0.6601948846696442,-1.1087149
AL031847.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RNF207,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
ICMT,False,False,225,0.1594454,87.00173310225303,276.0,False,0.20808691635252488,0.04934068708422875,-0.34641418
LINC00337,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0014624022733830345,-0.749291196338274,-1.5726225
HES3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
GPR153,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0017063848497418138,-0.5948726696683503,-1.3355304
ACOT7,False,False,336,0.27787405,80.58925476603119,481.0,False,0.2964422804954163,-0.1985181629183173,-1.5276812
AL031848.2,False,False,31,0.017908724,98.20912767186597,31.0,False,0.014071306430665672,-0.178032988460207,-0.6955206
HES2,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
ESPN,False,False,23,0.01502022,98.67128827267476,26.0,False,0.027415626193734395,-0.43827726814045653,-1.095096
AL031848.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TNFRSF25,False,False,119,0.08376661,93.12536106296938,145.0,False,0.09757444284753757,-0.19947540838050093,-0.72844297
PLEKHG5,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
NOL9,False,False,190,0.12478336,89.02368573079144,216.0,False,0.1696749158985421,0.9644710322331099,1.0586643
TAS1R1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ZBTB48,False,False,189,0.11669555,89.08145580589255,202.0,False,0.08210508561814231,0.2593697850337099,-0.02393839
KLHL21,False,False,54,0.03177354,96.88041594454073,55.0,False,0.02606422721894453,-0.5127923002958052,-1.2095054
PHF13,False,False,30,0.017331023,98.26689774696708,30.0,False,0.044930952181834787,0.40970879065741095,0.20689005
THAP3,False,False,117,0.07221259,93.24090121317158,125.0,False,0.05201195628402081,-0.47022002200188123,-1.1441405
DNAJC11,False,False,311,0.21317157,82.03350664355864,369.0,False,0.28388026371777786,0.3787693319093854,-0.24576272
LINC01672,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL591163.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CAMTA1-DT,False,False,49,0.028307337,97.1692663200462,49.0,False,0.029872164203819444,-0.3923594762301269,-1.0245945
CAMTA1,False,False,1012,1.0808781,41.536683997689195,1871.0,False,0.7911333564162567,0.2649314092866727,-0.5611315
AL512330.1,False,False,3,0.0017331023,99.8266897746967,3.0,False,0.0014785352668279796,-0.7383116840373412,-1.5557648
CAMTA1-IT1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
Z97987.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL365194.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL359881.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL359881.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL359881.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
VAMP3,False,False,308,0.20970537,82.20681686886194,363.0,False,0.18227218158465405,0.09872673610837318,-0.2705875
Z98884.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PER3,False,False,22,0.012709416,98.72905834777586,22.0,False,0.008217460955214504,0.16118526065085015,-0.17468955
Z98884.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
UTS2,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0017148915352159734,-0.5898955114620695,-1.3278886
TNFRSF9,False,False,7,0.004621606,99.59560947429232,8.0,False,0.004344799103397447,-0.758085170803394,-1.5861247
PARK7,False,False,1430,3.52513,17.388792605430393,6102.0,False,1.5846005532032066,0.48670457467077965,-0.60560375
AL034417.4,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
AL034417.3,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ERRFI1,False,False,2,0.002310803,99.8844598497978,4.0,True,0.0501493924401537,2.8100829471195943,3.8923914
AL034417.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01714,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL358876.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC45A1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
RERE,False,False,1228,1.5759677,29.058347775852113,2728.0,True,1.046548005215925,1.4701332679305477,1.3322449
RERE-AS1,False,False,40,0.02310803,97.6891969959561,40.0,False,0.019228969736588976,0.5825392941197091,0.47225162
AL357552.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ENO1,False,False,1570,5.7071056,9.300982091276722,9879.0,False,1.7267234739305888,1.226283059558179,0.3597976
ENO1-AS1,False,False,35,0.020219527,97.97804737146159,35.0,False,0.016209661166737544,0.8938444153355756,0.9502252
CA6,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0010674865858047848,-1.064262252816013,-2.0562248
SLC2A7,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC2A5,False,False,97,0.06643558,94.39630271519353,115.0,True,0.12217937817931852,1.8468822045086626,2.4135063
GPR157,False,False,28,0.016753322,98.38243789716927,29.0,True,0.022501967788481795,1.7120293633073052,2.206455
MIR34AHG,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.005032087728322683,0.48824906658269374,0.3274797
LNCTAM34A,False,False,2,0.0017331023,99.8844598497978,3.0,False,9.999999999995e-13,,
H6PD,False,False,107,0.06354708,93.81860196418256,110.0,False,0.08563183836174829,0.791450639680206,0.7930112
SPSB1,False,False,8,0.004621606,99.53783939919121,8.0,False,9.999999999995e-13,,
BX323043.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC02606,False,False,4,0.002310803,99.7689196995956,4.0,False,0.0016349269032475723,-0.6376872909161626,-1.4012674
AL928921.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
SLC25A33,False,False,703,0.57481223,59.387637203928364,995.0,False,0.45041517320595303,0.15978571442030898,-0.7320354
TMEM201,False,False,91,0.05430387,94.74292316580012,94.0,False,0.048931606734950714,-0.352674897151292,-0.96366334
PIK3CD,False,False,221,0.1519353,87.23281340265743,263.0,False,0.14544949714834793,0.7535305968101097,0.7347893
PIK3CD-AS1,False,False,4,0.002310803,99.7689196995956,4.0,False,9.999999999995e-13,,
PIK3CD-AS2,False,False,59,0.035817448,96.59156556903524,62.0,False,0.03988588679512876,0.10626241664855274,-0.25901732
CLSTN1,False,False,229,0.1530907,86.77065280184864,265.0,False,0.1573284004847421,0.8040865207859559,0.81241214
CTNNBIP1,False,False,374,0.25996533,78.39399191218949,450.0,False,0.18635470249863226,0.36977819383147953,0.14558116
AL357140.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL357140.4,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
LZIC,False,False,418,0.29173887,75.85210860774119,505.0,False,0.22197419366985566,0.133130882895008,-0.21776386
AL357140.2,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
NMNAT1,False,False,45,0.026574235,97.4003466204506,46.0,False,0.007936713501019849,-0.648335844242372,-1.4176171
AL603962.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
RBP7,False,False,4,0.00751011,99.7689196995956,13.0,True,0.08318420360002661,3.284255570649425,4.6204295
UBE4B,False,False,482,0.3778163,72.15482380127094,654.0,False,0.33420784374637325,0.4524868378836777,-0.08206642
KIF1B,False,False,298,0.21548238,82.78451761987291,373.0,False,0.2134313893811589,0.9312948155749914,1.0077261
AL139424.3,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
AL139424.2,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
PGD,False,False,807,0.75621027,53.37954939341421,1309.0,False,0.6121081770223648,0.3384337084394797,-0.41991737
AL139424.1,False,False,8,0.004621606,99.53783939919121,8.0,False,0.009225092399936876,-0.12553318254136997,-0.6149131
CENPS,False,False,261,0.19121894,84.92201039861351,331.0,False,0.19468766222575606,-0.015574394212861751,-0.44608387
CORT,False,False,38,0.02195263,97.80473714615829,38.0,False,0.025292566927872982,-0.5542645243312827,-1.2731813
DFFA,False,False,373,0.26112074,78.45176198729058,452.0,False,0.16872628792090916,-0.05079191038060278,-0.50015634
AL354956.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
PEX14,False,False,382,0.27671865,77.9318313113807,479.0,False,0.27935218019862135,0.4199239848081815,-0.15437515
AL139423.2,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
CASZ1,False,False,56,0.032928944,96.76487579433854,57.0,False,0.03705088730604538,0.7084408716787245,0.6655592
AL139423.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,0.0011885893460365767,-0.9567414163788432,-1.8911387
C1orf127,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
TARDBP,False,False,567,0.4598498,67.24436741767764,796.0,False,0.41326052911750566,0.19492155661417673,-0.65401316
MASP2,False,False,3,0.0017331023,99.8266897746967,3.0,False,9.999999999995e-13,,
AL109811.2,False,False,66,0.03928365,96.18717504332756,68.0,False,0.023681487706987078,-0.01901464449994349,-0.451366
SRM,False,False,963,1.5447718,44.36741767764298,2674.0,False,0.963099495201456,0.34314231853905436,-0.5484452
EXOSC10,False,False,308,0.21201618,82.20681686886194,367.0,False,0.2235428107617072,0.01780994975972984,-0.39482602
AL109811.1,False,False,137,0.08261121,92.08549971114962,143.0,False,0.07257011259913564,-0.32519818762356323,-0.921476
EXOSC10-AS1,False,False,13,0.00751011,99.24898902368572,13.0,False,0.0011260352929859504,-1.0108370422713733,-1.9741964
MTOR,False,False,221,0.1461583,87.23281340265743,253.0,False,0.1263809261107116,-0.13226603976646528,-0.62525064
MTOR-AS1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
ANGPTL7,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
UBIAD1,False,False,239,0.1490468,86.19295205083766,258.0,False,0.16714240790477464,0.5253976143334292,0.38451707
AL031291.1,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
DISP3,False,False,2,0.0011554015,99.8844598497978,2.0,False,0.0014528631136453301,-0.755840244279616,-1.5826778
AL590989.1,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
LINC01647,False,False,0,0.0,100.0,0.0,False,9.999999999995e-13,,
AL031731.1,False,False,2,0.0011554015,99.8844598497978,2.0,False,9.999999999995e-13,,
FBXO2,False,False,1,0.00057770073,99.94222992489891,1.0,False,9.999999999995e-13,,
FBXO44,False,False,53,0.03235124,96.93818601964182,56.0,True,0.021733653967609252,1.4583687078695826,1.816988
